race_id,driver_id,start_pos,gap_to_pole,cs_driver_results_missing,cs_driver_standing,cs_driver_podium_rate,csa_pos_change,csa_finish_pos,p3s_driver_results_missing,p3sa_pos_change_same_circuit,p3sa_finish_pos_same_circuit,cs_const_results_missing,cs_const_standing,cs_const_podium_rate,circuit_avg_pos_change,finish_pos
941,1,2,0.048,0,1,0.92,-0.62,1.77,0,0.0,1.0,0,1,0.85,0.0,1
941,20,4,0.127,0,3,0.71,1.07,3.43,0,2.0,8.0,0,2,0.48,0.5,2
941,815,7,0.236,0,10,0.0,1.92,9.31,0,2.0,10.0,0,5,0.0,1.2,3
941,13,15,0.271,0,6,0.15,-0.77,7.46,0,7.0,11.0,0,3,0.12,3.4,4
941,8,5,0.166,0,4,0.18,1.55,4.73,0,-1.0,9.0,0,2,0.48,-4.4,8
941,831,12,0.33,0,13,0.0,2.75,10.83,1,0.0,0.0,0,8,0.0,1.17,6
941,813,14,0.39,0,14,0.0,2.0,10.5,0,3.0,18.0,0,6,0.06,3.17,7
941,18,13,0.392,0,18,0.0,2.38,12.75,0,0.0,4.0,0,9,0.0,0.2,9
941,830,9,0.271,0,12,0.0,1.78,9.67,1,0.0,0.0,0,7,0.0,0.2,10
941,4,19,0.453,0,16,0.0,4.57,11.43,0,1.0,6.0,0,9,0.0,8.0,11
941,822,3,0.119,0,5,0.08,-0.38,6.31,0,0.0,3.0,0,3,0.12,-1.4,12
941,833,18,1.0,0,19,0.0,2.9,15.4,1,0.0,0.0,0,10,0.0,6.4,13
941,829,17,0.983,0,20,0.0,1.73,16.0,1,0.0,0.0,0,10,0.0,4.75,14
941,817,10,0.283,0,7,0.17,0.25,7.83,0,-1.0,7.0,0,4,0.12,1.0,15
942,1,2,0.035,0,1,0.93,-0.5,1.71,0,1.0,2.0,0,1,0.86,0.43,1
941,826,11,0.314,0,8,0.08,2.67,7.83,0,-9.0,14.0,0,4,0.12,1.5,5
942,3,1,0.016,0,3,0.79,-1.14,3.57,0,2.0,8.0,0,1,0.86,-0.71,2
942,20,13,0.194,0,2,0.73,1.13,3.33,0,3.33,3.33,0,2,0.48,1.6,3
942,830,8,0.203,0,12,0.0,1.5,9.7,1,0.0,0.0,0,7,0.0,-3.0,4
942,815,5,0.251,0,9,0.07,2.07,8.86,0,2.0,9.0,0,5,0.04,-0.83,5
942,18,11,0.348,0,18,0.0,2.56,12.33,0,4.0,9.0,0,9,0.0,2.5,6
942,832,20,1.0,0,15,0.0,0.22,10.11,1,0.0,0.0,0,7,0.0,6.83,7
942,813,12,0.402,0,14,0.0,2.71,10.0,0,0.33,11.67,0,6,0.06,3.17,8
942,831,15,0.62,0,13,0.0,3.0,10.46,1,0.0,0.0,0,8,0.0,3.29,9
942,817,3,0.0,0,8,0.15,-0.15,8.38,0,2.33,8.67,0,4,0.12,-2.0,10
942,4,9,0.297,0,16,0.0,5.0,11.38,0,1.67,4.67,0,9,0.0,0.4,11
942,834,17,0.711,0,21,0.0,3.5,16.0,1,0.0,0.0,0,10,0.0,3.57,12
943,3,1,0.0,0,3,0.8,-1.13,3.47,1,0.0,0.0,0,1,0.87,-1.0,1
943,1,2,0.038,0,1,0.93,-0.4,1.67,1,0.0,0.0,0,1,0.87,0.5,2
943,822,6,0.197,0,5,0.07,-1.0,6.71,1,0.0,0.0,0,3,0.11,1.75,3
943,826,4,0.187,0,7,0.08,2.92,7.62,1,0.0,0.0,0,4,0.11,1.25,4
943,817,5,0.187,0,8,0.14,-0.64,8.5,1,0.0,0.0,0,4,0.11,0.0,5
943,13,7,0.222,0,6,0.14,0.07,7.21,1,0.0,0.0,0,3,0.11,1.33,6
943,807,10,0.267,0,12,0.0,1.1,9.4,1,0.0,0.0,0,5,0.04,-0.75,7
943,815,9,0.242,0,9,0.07,1.93,8.6,1,0.0,0.0,0,5,0.04,1.25,8
943,830,8,0.251,0,10,0.0,1.73,9.18,1,0.0,0.0,0,7,0.0,-0.5,9
943,154,12,0.318,0,11,0.1,1.1,8.5,1,0.0,0.0,0,6,0.06,2.0,10
943,813,13,0.363,0,14,0.0,2.88,9.75,1,0.0,0.0,0,6,0.06,0.67,11
943,828,14,0.371,0,18,0.0,2.46,11.62,1,0.0,0.0,0,8,0.0,1.25,12
943,832,11,0.298,0,15,0.0,1.5,9.8,1,0.0,0.0,0,7,0.0,0.25,13
943,834,16,0.949,0,20,0.0,4.0,14.67,1,0.0,0.0,0,10,0.0,1.0,15
943,829,17,1.0,0,21,0.0,1.83,15.83,1,0.0,0.0,0,10,0.0,1.33,16
944,3,1,0.0,0,2,0.81,-1.06,3.31,0,-3.0,7.0,0,1,0.88,-1.17,1
944,1,2,0.016,0,1,0.94,-0.38,1.69,0,-2.0,5.5,0,1,0.88,-0.85,2
944,20,3,0.104,0,3,0.75,1.69,3.31,0,-0.33,4.0,0,2,0.5,-0.41,3
944,8,4,0.172,0,5,0.17,1.17,5.0,0,0.5,8.5,0,2,0.5,-0.11,4
944,822,7,0.161,0,4,0.13,-0.73,6.47,0,-6.0,10.0,0,3,0.13,0.94,5
944,807,5,0.197,0,12,0.0,1.27,9.18,0,2.33,7.0,0,5,0.04,0.17,6
944,826,6,0.208,0,7,0.07,2.71,7.36,0,6.0,11.0,0,4,0.1,-1.0,7
944,154,14,0.355,0,11,0.09,1.18,8.64,0,-3.0,17.0,0,6,0.05,4.24,8
944,830,9,0.286,0,10,0.0,1.5,9.17,1,0.0,0.0,0,7,0.0,-1.44,9
944,813,15,0.421,0,14,0.0,2.78,9.89,0,2.0,14.0,0,6,0.05,3.75,10
944,817,19,0.227,0,8,0.13,-0.6,8.27,0,-0.5,11.5,0,4,0.1,6.76,11
944,815,11,0.372,0,9,0.06,1.88,8.56,0,8.0,10.5,0,5,0.04,1.73,12
944,831,13,0.341,0,13,0.0,3.21,10.36,1,0.0,0.0,0,8,0.0,3.09,13
944,18,16,0.429,0,16,0.0,2.8,11.7,0,4.0,3.0,0,9,0.0,3.67,14
944,828,12,0.39,0,18,0.0,2.43,11.64,1,0.0,0.0,0,8,0.0,1.69,16
944,829,18,1.0,0,21,0.0,1.77,15.85,1,0.0,0.0,0,10,0.0,4.45,17
944,834,17,0.974,0,20,0.0,3.25,14.75,1,0.0,0.0,0,10,0.0,3.8,18
945,3,1,0.0,0,2,0.82,-1.0,3.18,0,-6.5,8.5,0,1,0.88,-2.0,1
945,1,2,0.052,0,1,0.94,-0.35,1.71,0,-1.0,4.0,0,1,0.88,0.11,2
945,8,3,0.113,0,5,0.15,1.08,4.92,0,0.0,5.5,0,2,0.5,-0.6,3
945,20,15,0.376,0,3,0.76,1.59,3.29,0,11.0,2.0,0,2,0.5,2.11,4
945,815,4,0.132,0,9,0.06,1.71,8.76,0,-0.33,10.33,0,5,0.03,0.0,5
945,817,5,0.168,0,8,0.12,-0.06,8.44,0,-0.5,13.0,0,4,0.1,-0.33,6
945,807,7,0.201,0,10,0.0,1.08,8.92,0,-1.5,10.0,0,5,0.03,-1.33,7
945,13,8,0.211,0,6,0.13,0.13,7.13,0,0.67,5.67,0,3,0.13,0.56,8
945,154,18,0.326,0,11,0.08,1.58,8.58,0,3.5,8.5,0,6,0.05,4.11,9
945,826,9,0.236,0,7,0.07,2.47,7.33,1,0.0,0.0,0,4,0.1,-0.5,10
945,832,10,0.312,0,15,0.0,1.18,10.09,1,0.0,0.0,0,7,0.0,1.25,11
945,18,12,0.324,0,16,0.0,2.73,11.91,0,0.67,7.0,0,9,0.0,1.71,12
945,822,6,0.197,0,4,0.12,-0.56,6.38,0,0.0,9.0,0,3,0.13,0.2,13
945,828,17,0.5,0,18,0.0,2.0,11.93,1,0.0,0.0,0,8,0.0,3.0,14
945,831,14,0.369,0,13,0.0,3.0,10.53,1,0.0,0.0,0,8,0.0,2.0,15
945,830,11,0.317,0,12,0.0,1.38,9.15,1,0.0,0.0,0,7,0.0,1.33,16
945,4,16,0.41,0,17,0.0,4.22,11.33,0,2.67,5.33,0,9,0.0,3.25,17
945,829,19,0.842,0,21,0.0,1.71,15.93,0,0.0,17.0,0,10,0.0,1.12,18
945,833,20,1.0,0,19,0.0,3.09,15.18,1,0.0,0.0,0,10,0.0,3.75,19
948,3,2,0.062,1,0,0.0,0.0,0.0,0,1.0,1.5,1,0,0.0,-1.35,1
948,1,1,0.0,1,0,0.0,0.0,0.0,0,-1.0,3.0,1,0,0.0,-1.24,2
948,20,3,0.144,1,0,0.0,0.0,0.0,0,-0.5,3.0,1,0,0.0,-0.95,3
948,817,8,0.302,1,0,0.0,0.0,0.0,0,0.0,6.0,1,0,0.0,0.65,4
948,13,6,0.279,1,0,0.0,0.0,0.0,0,-0.5,4.0,1,0,0.0,1.38,5
948,154,19,0.773,1,0,0.0,0.0,0.0,0,-2.0,10.0,1,0,0.0,8.43,6
948,807,10,0.349,1,0,0.0,0.0,0.0,0,3.5,6.5,1,0,0.0,2.75,7
948,822,16,0.366,1,0,0.0,0.0,0.0,0,6.0,9.5,1,0,0.0,5.4,8
948,832,7,0.266,1,0,0.0,0.0,0.0,0,-2.0,9.0,1,0,0.0,-0.6,9
948,830,5,0.275,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.67,10
948,835,13,0.586,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,3.93,11
948,825,14,0.596,1,0,0.0,0.0,0.0,0,2.0,2.0,1,0,0.0,1.73,12
948,815,9,0.33,1,0,0.0,0.0,0.0,0,4.67,10.33,1,0,0.0,1.36,13
948,18,12,0.425,1,0,0.0,0.0,0.0,0,4.33,7.67,1,0,0.0,2.78,14
948,831,17,0.71,1,0,0.0,0.0,0.0,0,5.0,5.0,1,0,0.0,7.1,15
948,836,21,1.0,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,7.0,16
949,3,2,0.016,0,1,1.0,1.0,1.0,0,-3.0,4.67,0,1,1.0,-1.54,1
949,8,4,0.153,1,0,0.0,0.0,0.0,0,1.0,4.67,0,2,1.0,-1.08,2
949,1,1,0.0,0,2,1.0,-1.0,2.0,0,1.67,2.33,0,1,1.0,-1.53,3
949,817,5,0.278,0,4,0.0,4.0,4.0,0,2.33,8.67,0,4,0.0,0.13,4
949,154,9,0.462,0,6,0.0,13.0,6.0,0,5.0,7.33,0,5,0.0,2.08,5
949,830,10,0.466,0,10,0.0,-5.0,10.0,1,0.0,0.0,0,7,0.0,0.92,6
949,826,15,0.561,1,0,0.0,0.0,0.0,0,4.5,10.0,0,4,0.0,1.58,7
949,13,7,0.34,0,5,0.0,1.0,5.0,0,-5.0,10.67,0,3,0.0,0.54,8
949,822,6,0.294,0,8,0.0,8.0,8.0,0,-1.0,8.67,0,3,0.0,-3.07,9
949,838,12,0.499,1,0,0.0,0.0,0.0,1,0.0,0.0,0,9,0.0,1.69,10
949,825,22,0.753,0,12,0.0,2.0,12.0,1,0.0,0.0,0,8,0.0,8.0,11
949,828,17,0.684,1,0,0.0,0.0,0.0,0,-1.0,14.0,0,10,0.0,3.7,12
949,836,16,0.677,0,16,0.0,5.0,16.0,1,0.0,0.0,0,11,0.0,3.18,13
949,831,21,1.0,0,15,0.0,2.0,15.0,0,0.0,12.0,0,10,0.0,5.4,14
949,807,8,0.431,0,7,0.0,3.0,7.0,0,1.0,10.0,0,6,0.0,-0.85,15
949,815,18,0.698,0,13,0.0,-4.0,13.0,0,3.33,5.67,0,6,0.0,4.15,16
949,837,20,0.96,1,0,0.0,0.0,0.0,1,0.0,0.0,0,11,0.0,3.73,17
950,3,1,0.0,0,1,1.0,1.0,1.0,0,1.0,2.0,0,1,1.0,-1.13,1
950,20,4,0.111,0,6,1.0,0.0,3.0,0,1.0,4.0,0,2,1.0,-1.0,2
950,826,6,0.142,0,10,0.0,8.0,7.0,0,3.0,10.0,0,3,0.0,0.0,3
950,817,2,0.073,0,3,0.0,2.5,4.0,0,-1.33,6.67,0,3,0.0,-1.53,4
950,8,3,0.081,0,4,1.0,2.0,2.0,0,1.67,4.67,0,2,1.0,-0.56,5
950,13,10,0.277,0,7,0.0,0.0,6.5,0,-3.67,8.67,0,4,0.0,1.07,6
950,830,9,0.255,0,8,0.0,-0.5,8.0,0,-4.0,17.0,0,6,0.0,0.21,8
950,832,8,0.21,0,12,0.0,-2.0,9.0,0,1.0,13.0,0,6,0.0,-1.2,9
950,822,5,0.127,0,11,0.0,2.5,8.5,0,0.67,8.67,0,4,0.0,0.08,10
950,815,7,0.208,0,17,0.0,-1.0,14.5,0,4.0,10.33,0,7,0.0,-1.36,11
950,4,11,0.434,1,0,0.0,0.0,0.0,0,3.33,5.33,0,8,0.0,1.64,12
950,18,12,0.312,0,20,0.0,-2.0,14.0,0,2.33,10.0,0,8,0.0,1.0,13
950,821,18,0.479,1,0,0.0,0.0,0.0,0,1.0,16.0,0,5,0.0,4.0,14
950,807,13,0.275,0,9,0.0,-2.0,11.0,0,1.0,8.0,0,7,0.0,2.18,15
950,828,15,0.415,0,16,0.0,5.0,12.0,0,0.0,15.0,0,10,0.0,1.42,16
950,825,17,0.465,0,14,0.0,6.5,11.5,0,2.0,13.0,0,9,0.0,2.91,17
950,154,14,0.43,0,5,0.0,8.5,5.5,0,-1.0,8.0,0,5,0.0,2.38,19
950,831,16,0.463,0,19,0.0,4.5,14.5,0,1.0,8.0,0,10,0.0,2.86,20
950,837,20,0.692,0,21,0.0,3.0,17.0,1,0.0,0.0,0,11,0.0,3.42,21
950,835,19,0.587,0,15,0.0,2.0,11.0,1,0.0,0.0,0,9,0.0,3.85,22
951,3,1,0.0,0,1,1.0,0.67,1.0,0,0.0,2.0,0,1,1.0,-0.8,1
951,1,10,0.115,0,2,1.0,-1.5,2.5,0,0.5,1.0,0,1,1.0,1.0,2
951,8,3,0.317,0,5,0.5,0.0,3.5,0,-2.0,8.5,0,2,0.75,-1.4,3
951,822,2,0.287,0,10,0.0,0.0,9.0,0,-4.5,7.5,0,4,0.0,0.0,4
951,13,4,0.401,0,6,0.0,1.33,6.33,0,9.0,7.5,0,4,0.0,0.5,5
951,4,14,0.591,0,18,0.0,-1.0,12.0,0,4.5,8.5,0,8,0.0,3.17,6
951,825,17,0.855,0,14,0.0,4.33,13.33,0,6.0,5.0,0,9,0.0,4.75,7
951,154,15,0.65,0,8,0.0,4.0,10.0,0,-2.0,17.0,0,5,0.0,3.4,8
951,815,6,0.448,0,15,0.0,-2.0,13.33,0,3.0,6.5,0,7,0.0,-2.8,9
951,18,12,0.565,0,19,0.0,-1.5,13.5,0,2.0,6.5,0,8,0.0,1.17,10
951,817,5,0.428,0,3,0.0,1.0,4.0,0,-3.0,11.0,0,3,0.2,-4.4,11
951,832,11,0.554,0,12,0.0,-1.5,9.0,1,0.0,0.0,0,6,0.0,1.5,12
951,835,18,0.878,0,16,0.0,-0.5,16.5,1,0.0,0.0,0,9,0.0,6.4,13
951,828,22,1.0,0,17,0.0,2.0,14.0,0,-3.0,19.0,0,10,0.0,8.0,14
951,826,8,0.507,0,7,0.5,5.5,5.0,0,-1.5,9.5,0,3,0.2,-2.5,15
951,831,19,0.88,0,21,0.0,1.67,16.33,0,6.0,6.0,0,10,0.0,8.0,16
951,821,16,0.664,0,22,0.0,4.0,14.0,0,-2.0,15.0,0,5,0.0,0.0,17
951,836,20,0.971,0,20,0.0,4.0,14.5,1,0.0,0.0,0,11,0.0,4.0,18
952,830,4,0.276,0,10,0.0,0.0,8.0,0,-5.0,11.0,0,3,0.14,0.69,1
952,8,5,0.283,0,3,0.67,0.0,3.33,0,1.0,4.67,0,2,0.8,0.41,2
952,20,6,0.339,0,5,1.0,1.0,2.5,0,3.33,3.67,0,2,0.8,-1.44,3
952,817,3,0.173,0,4,0.0,-0.75,5.75,0,1.33,6.67,0,3,0.14,-0.72,4
952,822,7,0.386,0,9,0.0,-0.5,7.75,0,-0.33,8.33,0,4,0.0,0.56,5
952,832,8,0.417,0,14,0.0,-1.33,10.0,0,-4.0,9.0,0,6,0.0,0.19,6
952,815,9,0.452,0,15,0.0,-2.25,12.25,0,2.0,10.33,0,8,0.0,1.06,7
952,13,18,0.747,0,6,0.0,0.75,6.0,0,1.67,7.33,0,4,0.0,3.86,8
952,18,12,0.596,0,16,0.0,-0.33,12.33,0,0.33,11.67,0,7,0.0,2.43,9
952,826,13,0.621,0,8,0.33,1.33,8.33,0,-2.0,12.0,0,6,0.0,2.39,10
952,821,16,0.611,0,22,0.0,1.5,15.5,0,2.5,13.5,0,5,0.0,2.8,11
952,828,19,0.813,0,19,0.0,4.0,14.0,0,0.5,17.0,0,10,0.0,5.56,12
952,835,17,0.737,0,18,0.0,1.33,15.33,1,0.0,0.0,0,9,0.0,4.0,13
952,825,15,0.666,0,12,0.0,5.75,11.75,0,2.0,12.0,0,9,0.0,4.23,14
952,831,20,0.909,0,21,0.0,2.0,16.25,0,3.0,12.0,0,10,0.0,5.25,15
952,836,21,0.951,0,20,0.0,3.33,15.67,1,0.0,0.0,0,11,0.0,4.25,16
952,837,22,1.0,0,23,0.0,1.0,19.0,1,0.0,0.0,0,11,0.0,5.89,17
953,1,3,0.036,0,3,1.0,1.67,2.33,0,-1.33,3.0,0,1,1.0,0.33,1
953,817,1,0.0,0,5,0.0,-0.8,5.4,0,-0.5,4.0,0,3,0.22,-0.56,2
953,815,7,0.145,0,13,0.0,-1.4,11.2,0,-4.5,11.5,0,7,0.0,-1.07,3
953,20,4,0.079,0,4,1.0,1.67,2.67,0,1.0,2.0,0,2,0.86,-0.67,4
953,4,9,0.168,0,12,0.0,3.5,9.0,0,0.0,5.5,0,8,0.0,1.93,5
953,807,5,0.125,0,15,0.0,-2.0,12.33,0,2.0,9.0,0,7,0.0,-0.56,6
953,3,2,0.019,0,1,1.0,0.5,1.0,0,0.33,1.0,0,1,1.0,-0.89,7
953,832,6,0.127,0,11,0.0,-0.5,9.0,0,-10.0,10.0,0,5,0.0,-1.38,8
953,18,13,0.196,0,16,0.0,0.5,11.5,0,3.67,6.67,0,8,0.0,3.36,9
953,13,14,0.199,0,7,0.0,2.6,6.4,0,3.0,11.0,0,4,0.0,4.44,10
953,821,12,0.189,0,19,0.0,2.67,14.0,0,6.0,13.0,0,6,0.0,1.69,11
953,822,10,0.187,0,8,0.0,0.0,7.2,0,2.0,13.0,0,4,0.0,1.33,12
953,154,15,0.208,0,10,0.0,4.75,9.5,0,4.5,10.0,0,6,0.0,4.45,13
953,836,20,0.433,0,21,0.0,3.75,15.75,1,0.0,0.0,0,11,0.0,6.14,14
953,837,19,0.415,0,23,0.0,2.33,18.33,1,0.0,0.0,0,11,0.0,7.0,15
954,1,1,0.0,0,2,1.0,1.75,2.0,0,-0.5,2.0,0,1,0.89,-0.69,1
954,20,3,0.019,0,5,0.75,1.25,3.0,0,4.33,3.0,0,2,0.75,-0.93,2
954,822,7,0.094,0,8,0.0,-0.33,8.0,0,-4.33,8.0,0,4,0.0,1.64,3
954,830,5,0.066,0,6,0.25,0.75,6.25,0,4.0,15.0,0,3,0.3,-1.36,4
954,3,2,0.007,0,1,0.8,-0.6,2.2,0,-0.67,3.0,0,1,0.89,-1.0,5
954,8,6,0.084,0,4,0.75,0.75,3.0,0,0.0,7.67,0,2,0.75,0.06,6
954,817,4,0.039,0,3,0.17,-0.83,4.83,0,-1.0,9.67,0,3,0.3,-1.25,7
954,807,9,0.125,0,14,0.0,-1.75,10.75,0,2.5,6.5,0,5,0.1,1.73,8
954,832,20,0.208,0,13,0.0,-0.8,8.8,0,-1.0,12.0,0,6,0.0,7.43,9
954,815,11,0.165,0,9,0.17,-0.5,9.83,0,0.67,11.0,0,5,0.1,1.79,10
954,4,10,0.158,0,12,0.0,3.67,7.67,0,2.5,4.0,0,7,0.0,0.47,11
954,826,15,0.18,0,10,0.25,1.75,8.75,0,-1.0,9.0,0,6,0.0,4.75,12
954,821,13,0.192,0,18,0.0,2.25,13.25,0,-5.0,20.0,0,8,0.0,3.5,13
954,154,14,0.218,0,11,0.0,4.2,10.2,0,2.0,11.5,0,8,0.0,2.2,14
954,828,21,0.309,0,20,0.0,4.75,13.5,0,-2.0,14.0,0,10,0.0,3.67,15
954,836,17,0.305,0,21,0.0,4.2,15.4,1,0.0,0.0,0,11,0.0,5.2,17
954,831,18,0.421,0,22,0.0,2.6,16.0,0,-2.0,16.0,0,10,0.0,4.8,18
954,837,19,0.464,0,23,0.0,2.75,17.5,1,0.0,0.0,0,11,0.0,5.92,19
955,3,1,0.0,0,1,0.67,-1.0,2.67,1,0.0,0.0,0,1,0.82,-1.75,1
955,20,3,0.074,0,3,0.8,1.2,2.8,1,0.0,0.0,0,2,0.7,-3.33,2
955,815,7,0.051,0,9,0.14,-0.29,9.86,1,0.0,0.0,0,5,0.08,1.33,3
955,8,4,0.09,0,5,0.6,0.6,3.6,1,0.0,0.0,0,2,0.7,0.0,4
955,1,10,0.052,0,2,1.0,1.4,1.8,1,0.0,0.0,0,1,0.82,5.33,5
955,822,8,0.101,0,7,0.14,0.29,7.29,1,0.0,0.0,0,4,0.08,3.75,6
955,817,2,0.074,0,4,0.14,-1.14,5.14,1,0.0,0.0,0,3,0.25,-1.0,7
955,830,9,0.096,0,6,0.2,0.8,5.8,1,0.0,0.0,0,3,0.25,2.33,8
955,807,12,0.119,0,13,0.0,-1.2,10.2,1,0.0,0.0,0,5,0.08,3.0,9
955,13,5,0.101,0,8,0.0,2.83,7.0,1,0.0,0.0,0,4,0.08,-3.0,10
955,18,19,0.169,0,16,0.0,1.2,11.0,1,0.0,0.0,0,7,0.0,9.0,11
955,831,15,0.156,0,22,0.0,2.17,16.33,1,0.0,0.0,0,10,0.0,3.25,12
955,154,11,0.115,0,11,0.0,3.5,10.83,1,0.0,0.0,0,8,0.0,-1.0,13
955,825,22,0.197,0,15,0.0,4.8,12.2,1,0.0,0.0,0,9,0.0,8.0,14
955,835,21,0.199,0,19,0.0,2.0,14.75,1,0.0,0.0,0,9,0.0,6.0,15
955,821,14,0.143,0,18,0.0,1.8,13.2,1,0.0,0.0,0,8,0.0,1.0,16
955,828,20,0.191,0,20,0.0,5.0,13.8,1,0.0,0.0,0,10,0.0,3.0,17
955,837,16,0.162,0,23,0.0,2.2,17.8,1,0.0,0.0,0,11,0.0,2.25,18
956,1,1,0.0,0,2,0.83,2.0,2.33,0,3.0,2.0,0,1,0.77,-1.0,1
956,830,8,0.111,0,6,0.17,0.83,6.17,0,-1.0,8.0,0,3,0.21,1.5,2
956,8,4,0.124,0,4,0.5,0.5,3.67,0,-2.0,10.0,0,2,0.67,0.67,3
956,3,6,0.03,0,1,0.71,-0.86,2.43,0,1.5,1.0,0,1,0.77,0.33,4
956,817,5,0.106,0,5,0.12,-1.62,5.38,0,2.5,9.0,0,3,0.21,-0.8,5
956,18,3,0.234,0,16,0.0,2.33,11.0,0,0.0,11.0,0,7,0.0,-0.5,6
956,154,13,0.249,0,11,0.0,2.71,11.14,0,8.0,14.0,0,8,0.0,3.17,7
956,832,15,0.242,0,14,0.0,1.17,8.83,1,0.0,0.0,0,6,0.0,4.2,8
956,822,7,0.119,0,7,0.12,0.5,7.12,0,0.0,4.0,0,4,0.07,-1.5,9
956,836,12,0.233,0,22,0.0,3.5,15.67,1,0.0,0.0,0,11,0.0,1.0,10
956,821,11,0.235,0,18,0.0,1.17,13.67,0,-2.0,19.0,0,8,0.0,-0.67,11
956,835,19,0.302,0,19,0.0,2.8,14.8,1,0.0,0.0,0,9,0.0,6.25,12
956,831,21,0.386,0,21,0.0,2.29,15.71,0,-3.0,11.0,0,10,0.0,6.0,13
956,825,17,0.298,0,15,0.0,5.33,12.5,0,-1.0,7.0,0,9,0.0,2.0,14
956,828,18,0.381,0,20,0.0,4.67,14.33,0,0.0,15.5,0,10,0.0,5.67,15
956,837,20,0.313,0,23,0.0,1.5,17.83,1,0.0,0.0,0,11,0.0,5.5,16
956,815,16,0.249,0,8,0.25,0.25,9.0,0,6.5,7.5,0,5,0.14,2.83,17
956,4,14,0.251,0,13,0.0,2.5,8.5,0,-1.0,5.0,0,7,0.0,-1.5,18
956,807,2,0.179,0,12,0.0,-0.5,10.0,0,0.0,7.5,0,5,0.14,-3.2,19
956,13,10,0.16,0,9,0.0,1.71,7.43,0,-1.0,3.5,0,4,0.07,-3.75,20
957,1,1,0.0,0,2,0.86,1.71,2.14,0,0.67,2.0,0,1,0.73,-1.21,1
957,830,3,0.137,0,6,0.29,1.57,5.57,1,0.0,0.0,0,3,0.25,-0.95,2
957,3,2,0.046,0,1,0.62,-0.5,2.62,0,0.5,1.5,0,1,0.73,-1.63,3
957,817,4,0.176,0,5,0.11,-1.44,5.33,0,1.0,5.5,0,3,0.25,-0.32,4
957,8,5,0.21,0,4,0.57,0.57,3.57,0,0.0,6.5,0,2,0.69,0.16,5
957,815,10,0.337,0,8,0.22,0.11,9.89,0,-3.0,13.33,0,5,0.12,0.71,6
957,807,8,0.323,0,13,0.0,-2.86,11.29,0,0.67,8.33,0,5,0.12,0.79,7
957,832,7,0.315,0,12,0.0,2.0,8.71,1,0.0,0.0,0,6,0.0,-2.24,8
957,20,11,0.188,0,3,0.83,1.17,2.67,0,0.0,4.0,0,2,0.69,2.19,9
957,826,15,0.392,0,11,0.2,2.0,9.4,0,0.5,7.5,0,6,0.0,2.73,10
957,13,12,0.353,0,9,0.0,0.25,9.0,0,2.0,5.0,0,4,0.06,2.61,11
957,18,17,0.453,0,15,0.0,1.57,10.29,0,-2.0,8.5,0,7,0.0,4.82,12
957,4,9,0.319,0,14,0.0,1.2,10.4,0,7.67,6.33,0,7,0.0,0.76,13
957,822,6,0.286,0,7,0.11,0.22,7.33,0,5.0,6.33,0,4,0.06,-0.84,14
957,831,21,0.55,0,22,0.0,3.0,15.38,1,0.0,0.0,0,11,0.0,7.1,15
957,821,14,0.383,0,19,0.0,1.0,13.29,0,3.0,14.0,0,8,0.0,3.56,16
957,825,16,0.446,0,16,0.0,5.0,12.71,0,-2.0,7.0,0,9,0.0,4.8,17
958,1,2,0.005,0,2,0.88,1.5,2.0,0,-2.5,3.5,0,1,0.76,-1.71,1
958,3,1,0.0,0,1,0.67,-0.56,2.67,0,-8.0,10.33,0,1,0.76,-1.06,2
958,817,3,0.01,0,4,0.1,-1.3,5.2,0,-0.33,5.67,0,3,0.28,-1.72,3
958,20,5,0.03,0,5,0.71,1.29,3.57,0,-1.33,3.67,0,2,0.6,1.08,4
958,830,4,0.02,0,6,0.38,1.5,5.12,0,5.0,4.0,0,3,0.28,-1.05,5
958,8,14,0.181,0,3,0.5,0.5,3.75,0,7.0,4.0,0,2,0.6,2.73,6
958,4,7,0.041,0,14,0.0,0.33,10.83,0,4.33,4.0,0,7,0.0,0.87,7
958,832,6,0.039,0,12,0.0,1.62,8.62,1,0.0,0.0,0,6,0.0,-0.06,8
958,822,10,0.073,0,7,0.1,-0.6,8.0,0,-6.0,10.5,0,4,0.05,0.94,9
958,807,9,0.061,0,11,0.0,-2.38,10.75,0,1.0,11.0,0,5,0.11,1.86,10
958,815,13,0.18,0,8,0.2,0.5,9.5,0,0.0,9.0,0,5,0.11,2.64,11
958,835,17,0.794,0,20,0.0,3.5,14.33,1,0.0,0.0,0,9,0.0,2.67,12
958,821,15,0.206,0,19,0.0,0.62,13.62,1,0.0,0.0,0,8,0.0,2.64,13
958,154,11,0.165,0,10,0.0,3.12,10.62,0,0.0,6.5,0,8,0.0,2.33,14
958,825,19,0.813,0,16,0.0,4.25,13.25,0,9.0,12.0,0,9,0.0,4.08,15
958,826,12,0.177,0,13,0.17,2.5,9.5,0,0.5,8.0,0,6,0.0,2.06,16
958,831,16,0.235,0,22,0.0,3.33,15.33,0,7.0,11.0,0,11,0.0,4.43,17
958,13,18,0.795,0,9,0.0,0.33,9.22,0,-1.33,8.33,0,4,0.05,3.38,18
